School,year,Games,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD
Air Force,1957,10,8.3,22.1,37.6,117,0.3,43.1,134.5,3.1,1.5,8.3,22.1,37.6,117,0.3,43.1,134.5,3.1,1.5
Air Force,1958,11,12.4,22,56.2,126.2,1.2,44.5,201.5,4.5,1.7,9.12,22.08,41.32,118.84,0.48,43.38,147.9,3.38,1.54
Air Force,1959,10,12.7,24.8,51.2,141.1,0.8,41.9,172.1,4.1,1.5,9.836,22.624,43.296,123.292,0.544,43.084,152.74,3.524,1.532
Air Force,1960,10,11.1,24.4,45.5,123.3,0.8,42.8,180.9,4.2, ,10.0888,22.9792,43.7368,123.2936,0.5952,43.0272,158.372,3.6592,1.532
Air Force,1961,10,6.9,16.3,42.3,83,0.3,48.2,165.2,3.4, ,9.45104,21.64336,43.44944,115.23488,0.53616,44.06176,159.7376,3.60736,1.532
Air Force,1962,10,6.8,15.1,45,80.1,0.4,52.8,211.1,4,1.8,8.920832,20.334688,43.759552,108.207904,0.508928,45.809408,170.01008,3.685888,1.5856
Air Force,1963,11,6.7,14.3,47.1,97.2,0.6,45.1,208.8,4.6, ,8.4766656,19.1277504,44.4276416,106.0063232,0.5271424,45.6675264,177.768064,3.8687104,1.5856
Air Force,1964,10,10.9,19.8,55.1,134.4,0.8,44.8,126.9,2.8,0.5,8.96133248,19.26220032,46.56211328,111.6850586,0.58171392,45.49402112,167.5944512,3.65496832,1.36848
Air Force,1965,10,13.7,27.8,49.3,173.4,1.1,39.1,107.6,2.8, ,9.909065984,20.96976026,47.10969062,124.0280468,0.685371136,44.2152169,155.595561,3.483974656,1.36848
Air Force,1966,10,13.8,26.5,52.1,172.9,0.9,42.8,130.8,3.1, ,10.68725279,22.0758082,48.1077525,133.8024375,0.728296909,43.93217352,150.6364488,3.407179725,1.36848
Air Force,1967,10,10.6,24.2,43.8,112.7,0.3,43.8,127.8,2.9, ,10.66980223,22.50064656,47.246202,129.58195,0.642637527,43.90573881,146.069159,3.30574378,1.36848
Air Force,1968,10,10.1,21.7,46.5,136.9,0.8,52.4,186.1,3.6, ,10.55584178,22.34051725,47.0969616,131.04556,0.674110022,45.60459105,154.0753272,3.364595024,1.36848
Air Force,1969,10,13.9,30.2,46,198.8,1.7,44.7,149.5,3.3, ,11.22467343,23.9124138,46.87756928,144.596448,0.879288017,45.42367284,153.1602618,3.351676019,1.36848
Air Force,1970,12,16.7,33.7,49.5,233.4,1.8,41.5,154.9,3.7,2.1,12.31973874,25.86993104,47.40205542,162.3571584,1.063430414,44.63893827,153.5082094,3.421340815,1.514784
Air Force,1971,10,9.5,23.6,40.3,143.2,0.8,51.2,181.6,3.5,1.3,11.75579099,25.41594483,45.98164434,158.5257267,1.010744331,45.95115062,159.1265675,3.437072652,1.4718272
Air Force,1972,10,11.1,25.7,43.2,173.1,1.8,50.8,205.1,4,2,11.62463279,25.47275587,45.42531547,161.4405814,1.168595465,46.92092049,168.321254,3.549658122,1.57746176
Air Force,1973,10,12.6,25.1,50.2,154.2,1,47.6,190.4,4, ,11.81970624,25.39820469,46.38025238,159.9924651,1.134876372,47.0567364,172.7370032,3.639726497,1.57746176
Air Force,1974,11,10.5,23.5,44.6,131.9,0.6,46.3,139.3,3, ,11.55576499,25.01856375,46.0242019,154.3739721,1.027901098,46.90538912,166.0496026,3.511781198,1.57746176
Air Force,1975,11,12.2,26.5,46,120.6,0.5,45.3,148.5,3.3,0.9,11.68461199,25.314851,46.01936152,147.6191777,0.922320878,46.58431129,162.5396821,3.469424958,1.441969408
Air Force,1976,11,15.1,31,48.7,189.3,0.9,45.3,142.8,3.2,1.4,12.36768959,26.4518808,46.55548922,155.9553421,0.917856702,46.32744903,158.5917456,3.415539967,1.433575526
Air Force,1977,11,13.5,29.1,46.3,153,0.7,41.7,122.7,2.9,0.5,12.59415167,26.98150464,46.50439137,155.3642737,0.874285362,45.40195923,151.4133965,3.312431973,1.246860421
Air Force,1978,11,12.5,27.1,46,151.5,0.9,48.5,164.5,3.4,1.2,12.57532134,27.00520371,46.4035131,154.591419,0.87942829,46.02156738,154.0307172,3.329945579,1.237488337
Air Force,1979,11,11.1,21.4,51.9,103.9,0.5,48.4,161.4,3.3,0.8,12.28025707,25.88416297,47.50281048,144.4531352,0.803542632,46.49725391,155.5045738,3.323956463,1.14999067
Air Force,1980,12,7.3,19.7,36.9,112.5,0.6,49.1,170.8,3.5,0.9,11.28420566,24.64733038,45.38224838,138.0625081,0.762834105,47.01780312,158.563659,3.35916517,1.099992536
Air Force,1981,11,8.1,17.8,45.4,89,0.2,52.1,185.1,3.6,1.7,10.64736453,23.2778643,45.38579871,128.2500065,0.650267284,48.0342425,163.8709272,3.407332136,1.219994028
Air Force,1982,13,6.4,12.8,49.7,113.8,0.5,55.6,278.5,5,2.8,9.797891621,21.18229144,46.24863897,125.3600052,0.620213827,49.547394,186.7967418,3.725865709,1.535995223
Air Force,1983,12,5.4,10.5,51.6,102.3,0.3,54.2,317.6,5.9,3.6,8.918313296,19.04583315,47.31891117,120.7480042,0.556171062,50.4779152,212.9573934,4.160692567,1.948796178
Air Force,1984,12,5.8,12,48.6,91.6,0.7,54.9,282.6,5.1,3,8.294650637,17.63666652,47.57512894,114.9184033,0.58493685,51.36233216,226.8859147,4.348554054,2.159036943
Air Force,1985,13,6.5,11.6,56.3,115.5,0.7,52.9,273.8,5.2,3.2,7.93572051,16.42933322,49.32010315,115.0347227,0.60794948,51.66986573,236.2687318,4.518843243,2.367229554
Air Force,1986,11,4.6,11,42.1,75.3,0.3,60.5,232.6,3.8,1.9,7.268576408,15.34346657,47.87608252,107.0877781,0.546359584,53.43589258,235.5349854,4.375074594,2.273783643
Air Force,1987,13,3.7,9.2,40,52.7,0.4,60.2,356.5,5.9,3.3,6.554861126,14.11477326,46.30086602,96.21022251,0.517087667,54.78871407,259.7279883,4.680059676,2.479026915
Air Force,1988,12,3.7,8.8,41.9,77.7,0.7,61.2,377.5,6.2,4,5.983888901,13.05181861,45.42069281,92.50817801,0.553670134,56.07097125,283.2823907,4.98404774,2.783221532
Air Force,1989,13,5.8,11.5,50.7,113.9,0.7,56.5,328.6,5.8,3.8,5.947111121,12.74145489,46.47655425,96.7865424,0.582936107,56.156777,292.3459125,5.147238192,2.986577225
Air Force,1990,12,2.5,7.5,33.3,32.2,0,54.7,245.2,4.5,2.3,5.257688897,11.69316391,43.8412434,83.86923392,0.466348885,55.8654216,282.91673,5.017790554,2.84926178
Air Force,1991,13,2.5,7.9,31.1,61.2,0.5,58.5,312.1,5.3,2.6,4.706151117,10.93453113,41.29299472,79.33538714,0.473079108,56.39233728,288.753384,5.074232443,2.799409424
Air Force,1992,12,4.1,10.4,39.2,62.3,0.2,50.8,222.2,4.4,2.2,4.584920894,10.8276249,40.87439578,75.92830971,0.418463287,55.27386983,275.4427072,4.939385954,2.679527539
Air Force,1993,12,4.4,12.6,35.1,66.9,0.5,59.4,284.9,4.8,2.4,4.547936715,11.18209992,39.71951662,74.12264777,0.434770629,56.09909586,277.3341658,4.911508764,2.623622032
Air Force,1994,12,6.7,13.6,49.1,130.3,0.8,60,304.8,5.1,3,4.978349372,11.66567994,41.5956133,85.35811821,0.507816503,56.87927669,282.8273326,4.949207011,2.698897625
Air Force,1995,13,7.2,13.7,52.2,91.6,0.9,51.7,306.8,5.9,2.8,5.422679498,12.07254395,43.71649064,86.60649457,0.586253203,55.84342135,287.6218661,5.139365609,2.7191181
Air Force,1996,11,8.6,16.4,52.8,110,0.7,56.3,328.9,5.8,3.4,6.058143598,12.93803516,45.53319251,91.28519566,0.609002562,55.93473708,295.8774929,5.271492487,2.85529448
Air Force,1997,13,5.4,10.8,50,79.5,0.4,52.9,214.7,4.1,1.7,5.926514878,12.51042813,46.42655401,88.92815653,0.56720205,55.32778966,279.6419943,5.03719399,2.624235584
Air Force,1998,13,6.5,11.8,55.6,117,0.9,49.8,246.2,4.9,3,6.041211903,12.3683425,48.26124321,94.54252522,0.63376164,54.22223173,272.9535954,5.009755192,2.699388467
Air Force,1999,11,7.5,15.3,48.8,113.9,0.4,57.7,285.5,4.9,2.3,6.332969522,12.954674,48.36899457,98.41402018,0.587009312,54.91778539,275.4628764,4.987804153,2.619510774
Akron,1987,11,13.5,32.9,40.9,177.5,1.1,39.9,138.3,3.5,0.9,13.5,32.9,40.9,177.5,1.1,39.9,138.3,3.5,0.9
Akron,1988,11,13.2,27.9,47.2,200.2,1,42.5,187.9,4.4,1.3,13.44,31.9,42.16,182.04,1.08,40.42,148.22,3.68,0.98
Akron,1989,11,12.8,27.6,46.4,166.9,0.8,43.5,183.5,4.2,1.8,13.312,31.04,43.008,179.012,1.024,41.036,155.276,3.784,1.144
Akron,1990,11,11.5,24.1,47.5,161,0.9,45.8,178,3.9,1.8,12.9496,29.652,43.9064,175.4096,0.9992,41.9888,159.8208,3.8072,1.2752
Akron,1991,11,10.2,22.1,46.1,163.2,0.9,46.8,215.7,4.6,1.8,12.39968,28.1416,44.34512,172.96768,0.97936,42.95104,170.99664,3.96576,1.38016
Akron,1992,11,9.8,19.5,50.2,137.3,0.5,50.5,198.3,3.9,1.5,11.879744,26.41328,45.516096,165.834144,0.883488,44.460832,176.457312,3.952608,1.404128
Akron,1993,11,8.6,19.5,44.4,138.7,0.4,50.2,191.2,3.8,1.8,11.2237952,25.030624,45.2928768,160.4073152,0.7867904,45.6086656,179.4058496,3.9220864,1.4833024
Akron,1994,11,12.4,27.5,45,137.3,0.5,39.4,113.8,2.9,1.1,11.45903616,25.5244992,45.23430144,155.7858522,0.72943232,44.36693248,166.2846797,3.71766912,1.40664192
Akron,1995,11,14.7,30.7,47.9,168.6,0.9,40,95.4,2.4,0.5,12.10722893,26.55959936,45.76744115,158.3486817,0.763545856,43.49354598,152.1077437,3.454135296,1.225313536
Akron,1996,11,9.6,23.1,41.7,124.2,0.6,44.5,160.9,3.6,1.3,11.60578314,25.86767949,44.95395292,151.5189454,0.730836685,43.69483679,153.866195,3.483308237,1.240250829
Akron,1997,11,9.3,19.5,47.7,118.5,0.6,45.8,221,4.8,2,11.14462651,24.59414359,45.50316234,144.9151563,0.704669348,44.11586943,167.292956,3.746646589,1.392200663
Akron,1998,11,14.2,28.5,49.7,187.6,0.7,43.5,187.2,4.3,2.3,11.75570121,25.37531487,46.34252987,153.452125,0.703735478,43.99269554,171.2743648,3.857317272,1.57376053
Akron,1999,11,12.5,23.4,53.7,178.2,1.3,49.6,187.9,3.8,1.9,11.90456097,24.9802519,47.8140239,158.4017,0.822988383,45.11415644,174.5994918,3.845853817,1.639008424
Alabama,1945,10,7,11.7,59.8,111.6,1.5,44,267.9,6.1,4.1,7,11.7,59.8,111.6,1.5,44,267.9,6.1,4.1
Alabama,1946,11,6.7,16.9,39.8,90.9,0.5,46.2,165.9,3.6,1.8,6.94,12.74,55.8,107.46,1.3,44.44,247.5,5.6,3.64
Alabama,1949,10,7.4,15.8,46.8,93.9,1.3,45.9,171.9,3.7,1.7,7.032,13.352,54,104.748,1.3,44.732,232.38,5.22,3.252
Alabama,1950,11,8.7,17,51.3,142.8,1.6,53.3,273.4,5.1,2.6,7.3656,14.0816,53.46,112.3584,1.36,46.4456,240.584,5.196,3.1216
Alabama,1951,11,7.5,14.5,51.6,107.3,0.9,47.3,220.7,4.7,2.5,7.39248,14.16528,53.088,111.34672,1.268,46.61648,236.6072,5.0968,2.99728
Alabama,1952,12,4.6,9.4,48.7,50,0.3,50.7,229.8,4.5,2.6,6.833984,13.212224,52.2104,99.077376,1.0744,47.433184,235.24576,4.97744,2.917824
Alabama,1953,12,5.3,11.9,44.8,76.3,0.7,42.3,170.5,4,1.3,6.5271872,12.9497792,50.72832,94.5219008,0.99952,46.4065472,222.296608,4.781952,2.5942592
Alabama,1954,11,7.3,13.5,53.7,97.5,1.1,48.4,177.3,3.7,0.5,6.68174976,13.05982336,51.322656,95.11752064,1.019616,46.80523776,213.2972864,4.5655616,2.17540736
Alabama,1955,10,8,15.2,52.6,83.3,0.2,34.1,104.5,3.1,0.5,6.945399808,13.48785869,51.5781248,92.75401651,0.8556928,44.26419021,191.5378291,4.27244928,1.840325888
Alabama,1956,10,4.5,14.5,31,74.7,0.4,49.2,190.7,3.9,0.9,6.456319846,13.69028695,47.46249984,89.14321321,0.76455424,45.25135217,191.3702633,4.197959424,1.65226071
Alabama,1957,10,6.1,16.6,36.7,76.7,0.4,45.3,129.3,2.9,0.5,6.385055877,14.27222956,45.30999987,86.65457057,0.691643392,45.26108173,178.9562106,3.938367539,1.421808568
Alabama,1958,10,3.5,8,43.8,56.7,0.4,43.1,135.4,3.1,0.9,5.808044702,13.01778365,45.0079999,80.66365645,0.633314714,44.82886539,170.2449685,3.770694031,1.317446855
Alabama,1959,11,3.7,8.5,43.6,52,0.5,43.5,157,3.6,0.5,5.386435761,12.11422692,44.72639992,74.93092516,0.606651771,44.56309231,167.5959748,3.736555225,1.153957484
Alabama,1960,11,6.4,13.3,47.9,88.7,0.6,41.6,167.1,4,1.5,5.589148609,12.35138153,45.36111993,77.68474013,0.605321417,43.97047385,167.4967798,3.78924418,1.223165987
Alabama,1961,11,8.1,14.5,56,115,1,42.9,182.3,4.2,2.5,6.091318887,12.78110523,47.48889595,85.1477921,0.684257133,43.75637908,170.4574239,3.871395344,1.47853279
Alabama,1962,11,8.4,15.9,52.6,126.4,1.3,43.6,169.2,3.9,1.8,6.55305511,13.40488418,48.51111676,93.39823368,0.807405707,43.72510326,170.2059391,3.877116275,1.542826232
Alabama,1963,11,6.2,13.2,46.9,78.5,0.7,41.7,165.6,4,1.7,6.482444088,13.36390735,48.18889341,90.41858695,0.785924565,43.32008261,169.2847513,3.90169302,1.574260985
Alabama,1964,11,9.9,15.8,62.6,120.9,0.5,40.5,163.5,4,1.6,7.16595527,13.85112588,51.07111473,96.51486956,0.728739652,42.75606609,168.127801,3.921354416,1.579408788
Alabama,1965,11,9.1,15.5,58.5,134.5,0.9,46.2,152.2,3.3,1.5,7.552764216,14.1809007,52.55689178,104.1118956,0.762991722,43.44485287,164.9422408,3.797083533,1.563527031
Alabama,1966,11,8.9,15.8,56.3,128.9,1.5,45.3,160.5,3.5,1.4,7.822211373,14.50472056,53.30551342,109.0695165,0.910393377,43.8158823,164.0537927,3.737666826,1.530821624
Alabama,1967,11,10.5,18.5,56.9,122.3,0.8,45.1,119.7,2.7,1.3,8.357769098,15.30377645,54.02441074,111.7156132,0.888314702,44.07270584,155.1830341,3.530133461,1.4846573
Alabama,1968,11,14.2,26.5,53.4,163.8,0.9,43.3,113.9,2.6,0.9,9.526215279,17.54302116,53.89952859,122.1324906,0.890651762,43.91816467,146.9264273,3.344106769,1.36772584
Alabama,1969,11,17.7,29.8,59.5,246.1,1.3,38.5,125.5,3.3,2.1,11.16097222,19.99441693,55.01962287,146.9259925,0.972521409,42.83453174,142.6411418,3.335285415,1.514180672
Alabama,1970,12,14.6,26.8,54.3,180.3,1.3,42.2,186.3,4.4,1.7,11.84877778,21.35553354,54.8756983,153.600794,1.038017127,42.70762539,151.3729135,3.548228332,1.551344537
Alabama,1971,12,4.3,7,61.9,53.6,0.8,58.8,297.1,5.1,2.8,10.33902222,18.48442683,56.28055864,133.6006352,0.990413702,45.92610031,180.5183308,3.858582666,1.80107563
Alabama,1972,12,5.6,10.7,52.3,97.4,0.9,58.7,282.7,4.8,3.5,9.391217778,16.92754147,55.48444691,126.3605081,0.972330962,48.48088025,200.9546646,4.046866133,2.140860504
Alabama,1973,12,4.4,7.8,56.4,105.1,1,55.3,335.6,6.1,3.6,8.392974223,15.10203317,55.66755753,122.1084065,0.977864769,49.8447042,227.8837317,4.457492906,2.432688403
Alabama,1974,12,5.2,10.4,49.6,81.9,0.7,57.2,274,4.8,2.7,7.754379378,14.16162654,54.45404602,114.0667252,0.922291815,51.31576336,237.1069854,4.525994325,2.486150723
Alabama,1975,12,5.8,11.5,50,76.8,0.8,56.7,276.7,4.9,2.9,7.363503502,13.62930123,53.56323682,106.6133802,0.897833452,52.39261069,245.0255883,4.60079546,2.568920578
Alabama,1976,12,5.9,10.8,54.6,96.5,0.6,52.4,238.9,4.6,2.7,7.070802802,13.06344098,53.77058945,104.5907041,0.838266762,52.39408855,243.8004706,4.600636368,2.595136462
Alabama,1977,12,5.9,10.3,57.3,109.7,0.9,58.1,272.3,4.7,2.8,6.836642242,12.51075279,54.47647156,105.6125633,0.850613409,53.53527084,249.5003765,4.620509094,2.63610917
Alabama,1978,12,7.1,13.2,53.8,106.3,1.1,53.2,263.2,4.9,2.6,6.889313793,12.64860223,54.34117725,105.7500506,0.900490728,53.46821667,252.2403012,4.676407275,2.628887336
Alabama,1979,12,4.7,9.3,50,76.9,0.5,63.6,316,5,3.2,6.451451035,11.97888178,53.4729418,99.98004052,0.820392582,55.49457334,264.992241,4.74112582,2.743109869
Alabama,1980,12,3.8,8.7,44.2,60.3,0.3,52.7,281.8,5.3,2.9,5.921160828,11.32310543,51.61835344,92.04403241,0.716314066,54.93565867,268.3537928,4.852900656,2.774487895
Alabama,1981,12,4.6,9.3,49.5,96.3,1.1,58.9,256.8,4.4,1.5,5.656928662,10.91848434,51.19468275,92.89522593,0.793051253,55.72852694,266.0430342,4.762320525,2.519590316
Alabama,1982,12,9.6,15.6,61.5,141.4,0.9,53,244.6,4.6,2.4,6.44554293,11.85478747,53.2557462,102.5961807,0.814441002,55.18282155,261.7544274,4.72985642,2.495672253
Alabama,1983,12,12.2,21.8,55.7,167.4,1.2,46.8,221.3,4.7,1.9,7.596434344,13.84382998,53.74459696,115.5569446,0.891552802,53.50625724,253.6635419,4.723885136,2.376537802
Alabama,1984,11,9.8,22.5,43.7,112.8,0.9,46.9,185.8,4,1.4,8.037147475,15.57506398,51.73567757,115.0055557,0.893242241,52.18500579,240.0908335,4.579108109,2.181230242
Alabama,1985,12,11.8,19.6,60,166.6,1.4,42.2,181.8,4.3,1.5,8.78971798,16.38005119,53.38854206,125.3244445,0.994593793,50.18800463,228.4326668,4.523286487,2.044984193
Alabama,1986,13,9.9,18.3,54.2,120.1,1,45,243.6,5.4,1.9,9.011774384,16.76404095,53.55083364,124.2795556,0.995675034,49.15040371,231.4661335,4.69862919,2.015987355
Alabama,1987,12,8.3,17.8,46.7,103.9,0.8,43.3,182.3,4.2,1.4,8.869419507,16.97123276,52.18066692,120.2036445,0.956540028,47.98032297,221.6329068,4.598903352,1.892789884
Alabama,1988,12,13.3,24.2,54.8,160.5,0.9,41.5,141.8,3.4,1.4,9.755535606,18.41698621,52.70453353,128.2629156,0.945232022,46.68425837,205.6663254,4.359122681,1.794231907
Alabama,1989,12,19.2,31.8,60.2,221.2,1.2,42.2,177,4.2,2,11.64442848,21.09358897,54.20362683,146.8503325,0.996185618,45.7874067,199.9330603,4.327298145,1.835385526
Alabama,1990,12,11.8,24.5,48.3,127.4,0.3,43.1,178.7,4.1,1.6,11.67554279,21.77487117,53.02290146,142.960266,0.856948494,45.24992536,195.6864483,4.281838516,1.788308421
Alabama,1991,12,8.4,14.3,58.7,125.7,0.6,46.4,231,5,2,11.02043423,20.27989694,54.15832117,139.5082128,0.805558795,45.47994029,202.7491586,4.425470813,1.830646736
Alabama,1992,13,11.2,20.8,53.5,142.1,0.6,45.2,192.8,4.3,2,11.05634738,20.38391755,54.02665693,140.0265702,0.764447036,45.42395223,200.7593269,4.40037665,1.864517389
Alabama,1993,13,13,23.1,56.3,197.6,1,41.2,163,4,1.5,11.44507791,20.92713404,54.48132555,151.5412562,0.811557629,44.57916178,193.2074615,4.32030132,1.791613911
Alabama,1994,13,11.2,18.8,59.8,161.9,1.1,44.1,150.5,3.4,1.2,11.39606233,20.50170723,55.54506044,153.6130049,0.869246103,44.48332943,184.6659692,4.136241056,1.673291129
Alabama,1995,11,14.5,26.5,55,187.3,1.1,44.5,145.7,3.3,1.2,12.01684986,21.70136579,55.43604835,160.350404,0.915396883,44.48666354,176.8727754,3.968992845,1.578632903
Alabama,1996,13,12.3,24.7,49.8,168.6,1.2,41.8,160.5,3.8,1.7,12.07347989,22.30109263,54.30883868,162.0003232,0.972317506,43.94933083,173.5982203,3.935194276,1.602906323
Alabama,1997,11,13.8,27.2,50.8,173.8,1.5,38.6,150.9,3.9,1.1,12.41878391,23.2808741,53.60707094,164.3602585,1.077854005,42.87946467,169.0585762,3.928155421,1.502325058
Alabama,1998,12,15.8,28.4,55.7,202.9,1.1,32.5,106,3.3,1.3,13.09502713,24.30469928,54.02565676,172.0682068,1.082283204,40.80357173,156.446861,3.802524337,1.461860046
Alabama,1999,13,15.2,27.2,56.1,182.9,1.2,39.2,165,4.2,1.8,13.5160217,24.88375943,54.4405254,174.2345655,1.105826563,40.48285739,158.1574888,3.882019469,1.529488037
Alabama-Birmingham,1996,11,9.6,23,41.9,140,1,47.1,228.4,4.8,2.2,9.6,23,41.9,140,1,47.1,228.4,4.8,2.2
Alabama-Birmingham,1997,11,11.9,25,47.6,171.9,1.3,37,137.2,3.7,1.2,10.06,23.4,43.04,146.38,1.06,45.08,210.16,4.58,2
Alabama-Birmingham,1998,11,9.7,20.8,46.7,127.5,0.5,45.4,172.7,3.8,1.9,9.988,22.88,43.772,142.604,0.948,45.144,202.668,4.424,1.98
Alabama-Birmingham,1999,11,12.9,25.7,50.2,138.5,0.7,41.3,140.5,3.4,1.6,10.5704,23.444,45.0576,141.7832,0.8984,44.3752,190.2344,4.2192,1.904
Alcorn State,1977,11,11.3,27.4,41.2,163.9,0.6,41.5,113.7,2.7,1.1,11.3,27.4,41.2,163.9,0.6,41.5,113.7,2.7,1.1
Appalachian State,1972,11,8.3,19,43.5,139.2,1.6,46.3,170.5,3.7,1,8.3,19,43.5,139.2,1.6,46.3,170.5,3.7,1
Appalachian State,1973,11,8.2,18.5,44.3,129.7,0.5,47.5,168.8,3.6,1.4,8.28,18.9,43.66,137.3,1.38,46.54,170.16,3.68,1.08
Appalachian State,1974,11,6.6,15.3,43.5,88.6,0.5,52.3,189.8,3.6, ,7.944,18.18,43.628,127.56,1.204,47.692,174.088,3.664,1.08
Appalachian State,1975,11,7,15.3,45.8,106.8,0.9,63,313.6,5,2.9,7.7552,17.604,44.0624,123.408,1.1432,50.7536,201.9904,3.9312,1.444
Appalachian State,1976,11,5.5,13.5,40.5,75.9,0.5,59.4,262.5,4.4,2.6,7.30416,16.7832,43.34992,113.9064,1.01456,52.48288,214.09232,4.02496,1.6752
Appalachian State,1977,11,6.8,16.7,40.8,88.5,0.4,51.5,239.7,4.7,2.1,7.203328,16.76656,42.839936,108.82512,0.891648,52.286304,219.213856,4.159968,1.76016
Appalachian State,1978,11,12.6,23.6,53.5,173.5,1.5,51.4,234.7,4.6,2.6,8.2826624,18.133248,44.9719488,121.760096,1.0133184,52.1090432,222.3110848,4.2479744,1.928128
Appalachian State,1979,11,14.5,28,51.6,217.5,1.5,47.2,187.1,4,1.6,9.52612992,20.1065984,46.29755904,140.9080768,1.11065472,51.12723456,215.2688678,4.19837952,1.8625024
Appalachian State,1980,11,17.3,34.1,50.7,252.8,1.4,39.6,162,4.1,1.8,11.08090394,22.90527872,47.17804723,163.2864614,1.168523776,48.82178765,204.6150943,4.178703616,1.85000192
Appalachian State,1981,11,21,39.6,53,250.8,1.4,36,171.5,4.8,1.3,13.06472315,26.24422298,48.34243779,180.7891692,1.214819021,46.25743012,197.9920754,4.302962893,1.740001536
Arizona,1956,10,9.3,18.8,49.5,101.8,0.6,47,199.8,4.3,1.9,9.3,18.8,49.5,101.8,0.6,47,199.8,4.3,1.9
Arizona,1957,10,15.5,29.4,52.7,154,0.5,39.9,126.6,3.2,1.2,10.54,20.92,50.14,112.24,0.58,45.58,185.16,4.08,1.76
Arizona,1958,10,13.4,25.4,52.8,140.9,0.7,38.4,78.7,2,0.5,11.112,21.816,50.672,117.972,0.604,44.144,163.868,3.664,1.508
Arizona,1959,10,5.8,14,41.4,83.7,0.7,40,149.8,3.7,0.8,10.0496,20.2528,48.8176,111.1176,0.6232,43.3152,161.0544,3.6712,1.3664
Arizona,1960,10,6.8,13.7,49.6,101.3,1.1,40.7,200,4.9,2.1,9.39968,18.94224,48.97408,109.15408,0.71856,42.79216,168.84352,3.91696,1.51312
Arizona,1961,10,9,18,50,145.6,1.2,40.8,232.6,5.7,2.7,9.319744,18.753792,49.179264,116.443264,0.814848,42.393728,181.594816,4.273568,1.750496
Arizona,1962,10,5.7,15.4,37,81.6,0.7,42,143.7,3.4,1.2,8.5957952,18.0830336,46.7434112,109.4746112,0.7918784,42.3149824,174.0158528,4.0988544,1.6403968
Arizona,1963,10,6.1,16,38.1,87.1,1,46,147,3.2,0.8,8.09663616,17.66642688,45.01472896,104.999689,0.83350272,43.05198592,168.6126822,3.91908352,1.47231744
Arizona,1964,10,5.7,14.4,39.6,84.1,0.3,41.4,146.2,3.5,1.4,7.617308928,17.0131415,43.93178317,100.8197512,0.726802176,42.72158874,164.1301458,3.835266816,1.457853952
Arizona,1965,10,7.4,17.1,43.3,73.7,0.2,45.8,109.1,2.4,0.4,7.573847142,17.0305132,43.80542653,95.39580093,0.621441741,43.33727099,153.1241166,3.548213453,1.246283162
Arizona,1966,10,21,40.7,51.6,255.1,2,31.9,71.2,2.2,0.8,10.25907771,21.76441056,45.36434123,127.3366407,0.897153393,41.04981679,136.7392933,3.278570762,1.157026529
Arizona,1967,10,11.1,27.6,40.2,139.4,0.9,41.9,103.2,2.5,1.1,10.42726217,22.93152845,44.33147298,129.7493126,0.897722714,41.21985343,130.0314346,3.12285661,1.145621223
Arizona,1968,11,10,25.5,39.1,137.2,0.8,44.7,125.5,2.8,1.1,10.34180974,23.44522276,43.28517839,131.2394501,0.878178171,41.91588275,129.1251477,3.058285288,1.136496979
Arizona,1969,10,13.3,28.8,46.2,175.1,1.1,47.6,151.9,3.2,1.4,10.93344779,24.51617821,43.86814271,140.0115601,0.922542537,43.0527062,133.6801182,3.08662823,1.189197583
Arizona,1970,10,11.8,26.2,45,170.1,1.1,46.4,140.2,3,0.8,11.10675823,24.85294257,44.09451417,146.0292481,0.95803403,43.72216496,134.9840945,3.069302584,1.111358066
Arizona,1971,11,11.2,24.5,45.6,153.3,1.1,46.5,145,3.1,0.6,11.12540659,24.78235405,44.39561133,147.4833984,0.986427224,44.27773197,136.9872756,3.075442067,1.009086453
Arizona,1972,11,7.8,18.6,42,115.7,1.2,51,194.3,3.8,1.3,10.46032527,23.54588324,43.91648907,141.1267188,1.029141779,45.62218557,148.4498205,3.220353654,1.067269162
Arizona,1973,11,9.8,21.1,46.6,141.7,1,54,270.5,5,2.3,10.32826021,23.05670659,44.45319125,141.241375,1.023313423,47.29774846,172.8598564,3.576282923,1.31381533
Arizona,1974,11,12.3,24.7,49.6,167.4,1.6,54.9,217,4,1.5,10.72260817,23.38536528,45.482553,146.4731,1.138650739,48.81819877,181.6878851,3.661026338,1.351052264
Arizona,1975,11,10.2,21.5,47.5,170.1,1.7,54.2,254.1,4.7,1.9,10.61808654,23.00829222,45.8860424,151.19848,1.250920591,49.89455901,196.1703081,3.868821071,1.460841811
Arizona,1976,11,10.5,19.6,53.2,175.5,1.6,53.2,201.5,3.8,1.5,10.59446923,22.32663378,47.34883392,156.058784,1.320736473,50.55564721,197.2362465,3.855056857,1.468673449
Arizona,1977,12,8.2,20.1,40.7,144.7,0.7,55.3,203.9,3.7,2.1,10.11557538,21.88130702,46.01906714,153.7870272,1.196589178,51.50451777,198.5689972,3.824045485,1.594938759
Arizona,1978,11,7.5,14.5,51.6,95.2,0.8,55.5,222.7,4,1.9,9.592460307,20.40504562,47.13525371,142.0696218,1.117271343,52.30361421,203.3951977,3.859236388,1.655951007
