
patterson keith,-0.08759912563941033,2
gehringer vincent,0,0
clausen mr dick,0,0
dietz mutt,0,0
truman tim,0,0
mcdonald andy,0,0
mora jim l,0.13998482729520348,454
johnson vanette w,0,0
gass floyd,0.13998482729520348,454
gee james,0,0
speik dr frederick a,0,0
hayes earle c billy,0,0
galbraith hb,0,0
robinson tt,0,0
harmon john m,0,0
watts rn,0,0
hobson graham,0,0
fuller pearl,0,0
kagey joseph g joe,0,0
hall charles,0,0
strahan ow,0,0
beard ronald,0,0
solem oscar m ossie,0,0
redman robert b,0,0
oday dan,0,0
fuller myron e,0,0
fassel jim,0.1388019183278971,458
pugh william bill,0,0
baker art,0.14044483705364408,465
levine jh dutch,0,0
voyles carl m,0,0
thornton raymond,0,0
lackey robert,0,0
pierce ja,0,0
yobst richard dick,0,0
hall fm,0,0
collins robert,0,0
salmon marvin,0,0
white mike,0.13950851869464453,464
coe iii charles,0.6119823704645582,1
ladner bobby,0,0
parker scott,0,0
stickney highland,0,0
collins isaac,0,0
garretson herman,0,0
martin morris,0,0
shroyer don,0,0
goerger h,0,0
griffith clarence j,0,0
morris ab,0,0
rhodes john r,0,0
mcwilliams dk,0,0
gribble cs,0,0
holland tracy,0,0
brown watson,0.13998482729520348,454
peck bill,0,0
stolz dennis e denny,0.13998482729520348,456
rogosheke chad,0,0
pierce bill,0,0
knowles td,0,0
woodard chalmer e woody,0,0
gibson bob,0.13998482729520348,454
keeth jimmy,0,0
northern heishma,0,0
becker paul a,0,0
stock mike,0.14029239223092194,456
jennings fe,0,0
perrine jo,0,0
fletcher nicholas nick,0,0
crandall john,0,0
bishop chauncy,0,0
moulder maurice,0,0
tallman drew,0,0
ledbetter virgil c,0,0
king c sherman,0,0
miller tim,0,0
anderson cephus allen,0,0
loney steve,0.13998482729520348,454
bailiff david,0.13998482729520348,454
martin paul,0,0
doseff ivan,0,0
snell john,0,0
russell erk,0.1415540329545969,466
mull presnell,0,0
graves ray,0,0
schmitt jerry,0,0
hale danny,0,0
dowd david,0,0
dixon james h,0,0
riordan jp jerry,0,0
bobo john,0.14096719949181685,8
brown robert n red,0,0
sullivan gerry,0,0
hennessy dick,0,0
railsback harold,0,0
tiller joe,0.13982970718220716,455
roberts jerry,0,0
mccarthy james f,0,0
whaley benjamin f ben,0,0
hughs harold,0,0
tolley rick,0,0
hughes travis shorty,0,0
mansfield es,0,0
garbark robert m,0,0
mussman chris,0.08796442814998819,9
nagle fran,0,0
devine dan,0.14029239223092194,456
schulz myron,0,0
bemier charles a,0,0
clipson william,0,0
norton homer h,0,0
troxell john,0,0
williamson richard,0,0
lillie jerry,0,0
brooks bill,0,0
agosti al,0,0
searles colbert,0,0
hurt pete,0.13998482729520348,454
cignetti curt,0.10625519771916166,1
reese ww,0,0
crocker harold,0,0
harris w felix,0,0
palazzolo jim,0,0
dubose mike,0.13998482729520348,454
loudin forest,0,0
bergman bob,0,0
blair william,0,0
dye pat,0.14029239223092194,456
wilson tom,0.13998482729520348,454
mckinzie ralph,0,0
stromgren tom,0,0
davis bob,0,0
davis earl,0,0
horrell edwin c babe,0,0
ruick samuel k,0,0
stallworth leslie n,0,0
elway jack,0.1401399474081998,455
mccullough ae,0,0
spoo bob,0.13998482729520348,454
stevens peter p,0,0
arms franklin d,0,0
thomas ray b,0,0
harrison paul,0,0
leckonby william bill,0,0
johnson john,0,0
beeler dm,0,0
leslie willis convoy,0,0
kingsbury kliff,0.2885703808720414,1
shula mike,0.13998482729520348,454
slocum rc,0.1401399474081998,455
gates john h,0,0
labat melvin l mel,0,0
gwinn l,0,0
burke william h,0,0
allerdice david w dave,0,0
mangone jason,0,0
nelson ob,0,0
meagher francis,0,0
dunlop jr ea,0,0
bahhur ted,0.6119823704645582,1
mccray ruben n rube,0,0
osmanski william t bill,0,0
bedesem richard v dick,0.1507761610448773,1
